,index,School,School_Total,graduation_rate,Grade,Grade_Total,male_pct,female_pct,asian_pct,black_pct,hispanic_pct,white_pct,multi_pct,native_pct,learning_english_pct,disability_pct,poverty_pct,homeless_pct,School_exp,Classroom_Salary,Other_Inst_Salary,Inst_Benefits,Prof_Dev,Admin_Salary,Admin_Benefits,Other_Salaries,Other_Benefits,Other_Exp,S_T_Ratio,lt_4,four_twenty,plus_21
1421,1448,QUEENS METROPOLITAN HIGH SCHOOL,1020,0.859981515711645,9,230,0.5434782608695652,0.45652173913043476,0.13043478260869565,0.034782608695652174,0.45217391304347826,0.3565217391304348,0.021739130434782608,0.004347826086956522,0.07391304347826087,0.15217391304347827,0.591304347826087,0.02608695652173913,21212.02,6325.94,1209.36,3775.58,0.0,728.02,364.78,505.52,253.29,329.77,15,16,77,7
1422,1449,QUEENS METROPOLITAN HIGH SCHOOL,1020,0.859981515711645,10,217,0.4930875576036866,0.5069124423963134,0.12903225806451613,0.018433179723502304,0.3686635944700461,0.46543778801843316,0.013824884792626729,0.004608294930875576,0.06451612903225806,0.1382488479262673,0.5852534562211982,0.0,21212.02,6325.94,1209.36,3775.58,0.0,728.02,364.78,505.52,253.29,329.77,15,16,77,7
1423,1450,QUEENS METROPOLITAN HIGH SCHOOL,1020,0.859981515711645,11,296,0.4966216216216216,0.5033783783783784,0.08108108108108109,0.05067567567567568,0.4527027027027027,0.40202702702702703,0.0,0.013513513513513514,0.05067567567567568,0.19932432432432431,0.5878378378378378,0.0,21212.02,6325.94,1209.36,3775.58,0.0,728.02,364.78,505.52,253.29,329.77,15,16,77,7
1424,1451,QUEENS METROPOLITAN HIGH SCHOOL,1020,0.859981515711645,12,277,0.4404332129963899,0.5595667870036101,0.10108303249097472,0.039711191335740074,0.4223826714801444,0.4332129963898917,0.0036101083032490976,0.0,0.04693140794223827,0.18411552346570398,0.5379061371841155,0.0,21212.02,6325.94,1209.36,3775.58,0.0,728.02,364.78,505.52,253.29,329.77,15,16,77,7
1425,1452,QUEENS PREPARATORY ACADEMY,211,0.8672566371681416,9,44,0.75,0.25,0.06818181818181818,0.7727272727272727,0.06818181818181818,0.022727272727272728,0.0,0.06818181818181818,0.1590909090909091,0.3409090909090909,0.8863636363636364,0.0,27183.65,8167.77,1686.12,4937.32,13.34,1802.03,902.91,955.4,478.7,520.3,10,24,60,16
1426,1453,QUEENS PREPARATORY ACADEMY,211,0.8672566371681416,10,48,0.7291666666666666,0.2708333333333333,0.041666666666666664,0.7291666666666666,0.125,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.125,0.25,0.625,0.0,27183.65,8167.77,1686.12,4937.32,13.34,1802.03,902.91,955.4,478.7,520.3,10,24,60,16
1427,1454,QUEENS PREPARATORY ACADEMY,211,0.8672566371681416,11,62,0.5161290322580645,0.4838709677419355,0.08064516129032258,0.7419354838709677,0.11290322580645161,0.0,0.03225806451612903,0.03225806451612903,0.08064516129032258,0.16129032258064516,0.6774193548387096,0.08064516129032258,27183.65,8167.77,1686.12,4937.32,13.34,1802.03,902.91,955.4,478.7,520.3,10,24,60,16
1428,1455,QUEENS PREPARATORY ACADEMY,211,0.8672566371681416,12,57,0.6666666666666666,0.3333333333333333,0.017543859649122806,0.8596491228070176,0.017543859649122806,0.03508771929824561,0.017543859649122806,0.05263157894736842,0.10526315789473684,0.14035087719298245,0.6842105263157895,0.15789473684210525,27183.65,8167.77,1686.12,4937.32,13.34,1802.03,902.91,955.4,478.7,520.3,10,24,60,16
1429,1456,QUEENS SATELLITE HS-OPPORTUNITY,111,0.05128205128205128,9,20,0.65,0.35,0.05,0.55,0.35,0.05,0.0,0.0,0.0,0.0,0.7,0.0,30547.45,8453.89,1597.2,5036.13,994.54,2121.66,1063.07,1340.42,671.62,1549.15,11,13,81,6
1430,1457,QUEENS SATELLITE HS-OPPORTUNITY,111,0.05128205128205128,10,46,0.5,0.5,0.17391304347826086,0.41304347826086957,0.2826086956521739,0.021739130434782608,0.0,0.10869565217391304,0.0,0.15217391304347827,0.782608695652174,0.0,30547.45,8453.89,1597.2,5036.13,994.54,2121.66,1063.07,1340.42,671.62,1549.15,11,13,81,6
1431,1458,QUEENS SATELLITE HS-OPPORTUNITY,111,0.05128205128205128,11,28,0.6785714285714286,0.32142857142857145,0.10714285714285714,0.4642857142857143,0.35714285714285715,0.07142857142857142,0.0,0.0,0.0,0.0,0.6785714285714286,0.0,30547.45,8453.89,1597.2,5036.13,994.54,2121.66,1063.07,1340.42,671.62,1549.15,11,13,81,6
1432,1459,QUEENS SATELLITE HS-OPPORTUNITY,111,0.05128205128205128,12,17,0.5882352941176471,0.4117647058823529,0.058823529411764705,0.5882352941176471,0.29411764705882354,0.058823529411764705,0.0,0.0,0.0,0.0,0.7647058823529411,0.0,30547.45,8453.89,1597.2,5036.13,994.54,2121.66,1063.07,1340.42,671.62,1549.15,11,13,81,6
1433,1460,QUEENS SCHOOL OF INQUIRY,345,0.9511754068716094,9,94,0.574468085106383,0.425531914893617,0.46808510638297873,0.0851063829787234,0.2127659574468085,0.20212765957446807,0.031914893617021274,0.0,0.10638297872340426,0.19148936170212766,0.6170212765957447,0.0,24128.44,6865.26,1198.31,4040.27,139.16,802.49,402.09,903.66,452.78,1604.65,12,35,62,4
1434,1461,QUEENS SCHOOL OF INQUIRY,345,0.9511754068716094,10,87,0.45977011494252873,0.5402298850574713,0.3793103448275862,0.1724137931034483,0.16091954022988506,0.26436781609195403,0.011494252873563218,0.011494252873563218,0.0,0.13793103448275862,0.5287356321839081,0.0,24128.44,6865.26,1198.31,4040.27,139.16,802.49,402.09,903.66,452.78,1604.65,12,35,62,4
1435,1462,QUEENS SCHOOL OF INQUIRY,345,0.9511754068716094,11,87,0.5632183908045977,0.4367816091954023,0.42528735632183906,0.12643678160919541,0.28735632183908044,0.13793103448275862,0.022988505747126436,0.0,0.0,0.10344827586206896,0.4942528735632184,0.0,24128.44,6865.26,1198.31,4040.27,139.16,802.49,402.09,903.66,452.78,1604.65,12,35,62,4
1436,1463,QUEENS SCHOOL OF INQUIRY,345,0.9511754068716094,12,77,0.4675324675324675,0.5324675324675324,0.42857142857142855,0.11688311688311688,0.18181818181818182,0.19480519480519481,0.06493506493506493,0.012987012987012988,0.0,0.14285714285714285,0.45454545454545453,0.0,24128.44,6865.26,1198.31,4040.27,139.16,802.49,402.09,903.66,452.78,1604.65,12,35,62,4
1437,1464,QUEENS TECHNICAL HIGH SCHOOL,1442,0.8797882279663656,9,444,0.5923423423423423,0.40765765765765766,0.08333333333333333,0.038288288288288286,0.7995495495495496,0.060810810810810814,0.01126126126126126,0.006756756756756757,0.10585585585585586,0.25,0.8761261261261262,0.06981981981981981,22349.73,6450.18,1132.24,3799.19,0.0,765.47,383.54,493.17,247.1,1359.07,15,23,66,11
1438,1465,QUEENS TECHNICAL HIGH SCHOOL,1442,0.8797882279663656,10,401,0.6583541147132169,0.341645885286783,0.13466334164588528,0.017456359102244388,0.7830423940149626,0.05236907730673317,0.00997506234413965,0.0024937655860349127,0.12718204488778054,0.1770573566084788,0.8179551122194514,0.05236907730673317,22349.73,6450.18,1132.24,3799.19,0.0,765.47,383.54,493.17,247.1,1359.07,15,23,66,11
1439,1466,QUEENS TECHNICAL HIGH SCHOOL,1442,0.8797882279663656,11,323,0.5975232198142415,0.4024767801857585,0.08978328173374613,0.015479876160990712,0.8390092879256966,0.04643962848297214,0.0030959752321981426,0.006191950464396285,0.034055727554179564,0.1609907120743034,0.8390092879256966,0.03715170278637771,22349.73,6450.18,1132.24,3799.19,0.0,765.47,383.54,493.17,247.1,1359.07,15,23,66,11
1440,1467,QUEENS TECHNICAL HIGH SCHOOL,1442,0.8797882279663656,12,274,0.5766423357664233,0.4233576642335766,0.0948905109489051,0.05474452554744526,0.781021897810219,0.058394160583941604,0.0,0.010948905109489052,0.021897810218978103,0.16058394160583941,0.7883211678832117,0.025547445255474453,22349.73,6450.18,1132.24,3799.19,0.0,765.47,383.54,493.17,247.1,1359.07,15,23,66,11
1441,1468,QUEST TO LEARN,327,0.8080808080808081,9,67,0.7313432835820896,0.26865671641791045,0.11940298507462686,0.1791044776119403,0.43283582089552236,0.22388059701492538,0.029850746268656716,0.014925373134328358,0.0,0.373134328358209,0.7164179104477612,0.14925373134328357,24190.96,6843.14,1729.08,4295.13,41.6,783.35,392.5,983.18,492.63,910.6,14,20,78,2
1442,1469,QUEST TO LEARN,327,0.8080808080808081,10,65,0.5076923076923077,0.49230769230769234,0.046153846153846156,0.3230769230769231,0.5076923076923077,0.09230769230769231,0.03076923076923077,0.0,0.0,0.23076923076923078,0.7538461538461538,0.12307692307692308,24190.96,6843.14,1729.08,4295.13,41.6,783.35,392.5,983.18,492.63,910.6,14,20,78,2
1443,1470,QUEST TO LEARN,327,0.8080808080808081,11,104,0.6538461538461539,0.34615384615384615,0.125,0.2692307692307692,0.4326923076923077,0.1346153846153846,0.028846153846153848,0.009615384615384616,0.0,0.3173076923076923,0.6634615384615384,0.08653846153846154,24190.96,6843.14,1729.08,4295.13,41.6,783.35,392.5,983.18,492.63,910.6,14,20,78,2
1444,1471,QUEST TO LEARN,327,0.8080808080808081,12,91,0.6043956043956044,0.3956043956043956,0.18681318681318682,0.1978021978021978,0.32967032967032966,0.24175824175824176,0.04395604395604396,0.0,0.0,0.24175824175824176,0.7362637362637363,0.054945054945054944,24190.96,6843.14,1729.08,4295.13,41.6,783.35,392.5,983.18,492.63,910.6,14,20,78,2
1445,1472,RACHEL CARSON HS FOR COASTAL STUDIES,576,0.9450261780104712,9,153,0.5620915032679739,0.43790849673202614,0.12418300653594772,0.10457516339869281,0.20261437908496732,0.5032679738562091,0.0457516339869281,0.0196078431372549,0.24183006535947713,0.16993464052287582,0.6928104575163399,0.058823529411764705,22361.72,5761.98,1580.29,3678.86,0.0,1088.0,545.14,813.86,407.79,766.03,15,39,56,5
1446,1473,RACHEL CARSON HS FOR COASTAL STUDIES,576,0.9450261780104712,10,136,0.5367647058823529,0.4632352941176471,0.18382352941176472,0.10294117647058823,0.23529411764705882,0.4411764705882353,0.03676470588235294,0.0,0.14705882352941177,0.22058823529411764,0.7941176470588235,0.0,22361.72,5761.98,1580.29,3678.86,0.0,1088.0,545.14,813.86,407.79,766.03,15,39,56,5
1447,1474,RACHEL CARSON HS FOR COASTAL STUDIES,576,0.9450261780104712,11,153,0.5228758169934641,0.477124183006536,0.13725490196078433,0.06535947712418301,0.21568627450980393,0.5555555555555556,0.013071895424836602,0.013071895424836602,0.16993464052287582,0.1503267973856209,0.738562091503268,0.0,22361.72,5761.98,1580.29,3678.86,0.0,1088.0,545.14,813.86,407.79,766.03,15,39,56,5
1448,1475,RACHEL CARSON HS FOR COASTAL STUDIES,576,0.9450261780104712,12,134,0.5522388059701493,0.44776119402985076,0.26119402985074625,0.1417910447761194,0.1791044776119403,0.3880597014925373,0.014925373134328358,0.014925373134328358,0.21641791044776118,0.12686567164179105,0.7014925373134329,0.0,22361.72,5761.98,1580.29,3678.86,0.0,1088.0,545.14,813.86,407.79,766.03,15,39,56,5
1449,1476,RALPH R MCKEE CAREER-TECH,761,0.7817896389324961,9,199,0.7989949748743719,0.20100502512562815,0.01507537688442211,0.21105527638190955,0.5778894472361809,0.1507537688442211,0.020100502512562814,0.02512562814070352,0.135678391959799,0.4472361809045226,0.8844221105527639,0.04020100502512563,25468.45,6968.77,2656.63,4822.83,62.24,949.27,475.63,709.36,355.43,748.53,12,43,53,4
1450,1477,RALPH R MCKEE CAREER-TECH,761,0.7817896389324961,10,200,0.815,0.185,0.01,0.275,0.53,0.155,0.03,0.0,0.09,0.365,0.73,0.0,25468.45,6968.77,2656.63,4822.83,62.24,949.27,475.63,709.36,355.43,748.53,12,43,53,4
1451,1478,RALPH R MCKEE CAREER-TECH,761,0.7817896389324961,11,212,0.7971698113207547,0.2028301886792453,0.03773584905660377,0.24528301886792453,0.49056603773584906,0.19339622641509435,0.02358490566037736,0.009433962264150943,0.09433962264150944,0.30660377358490565,0.7547169811320755,0.02830188679245283,25468.45,6968.77,2656.63,4822.83,62.24,949.27,475.63,709.36,355.43,748.53,12,43,53,4
1452,1479,RALPH R MCKEE CAREER-TECH,761,0.7817896389324961,12,150,0.76,0.24,0.06666666666666667,0.3,0.48,0.13333333333333333,0.013333333333333334,0.006666666666666667,0.04,0.30666666666666664,0.74,0.0,25468.45,6968.77,2656.63,4822.83,62.24,949.27,475.63,709.36,355.43,748.53,12,43,53,4
1453,1480,RENAISSANCE HIGH SCHOOL-MTA,426,0.9042904290429042,9,110,0.3090909090909091,0.6909090909090909,0.0,0.23636363636363636,0.7272727272727273,0.01818181818181818,0.00909090909090909,0.00909090909090909,0.07272727272727272,0.2545454545454545,0.8818181818181818,0.09090909090909091,22946.96,6159.78,1142.02,3658.59,63.55,1295.65,649.19,505.99,253.53,1498.91,13,40,57,3
1454,1481,RENAISSANCE HIGH SCHOOL-MTA,426,0.9042904290429042,10,111,0.3333333333333333,0.6666666666666666,0.0,0.24324324324324326,0.6936936936936937,0.06306306306306306,0.0,0.0,0.05405405405405406,0.2882882882882883,0.7837837837837838,0.06306306306306306,22946.96,6159.78,1142.02,3658.59,63.55,1295.65,649.19,505.99,253.53,1498.91,13,40,57,3
1455,1482,RENAISSANCE HIGH SCHOOL-MTA,426,0.9042904290429042,11,112,0.36607142857142855,0.6339285714285714,0.026785714285714284,0.16071428571428573,0.7142857142857143,0.0625,0.017857142857142856,0.017857142857142856,0.08035714285714286,0.2857142857142857,0.7321428571428571,0.0,22946.96,6159.78,1142.02,3658.59,63.55,1295.65,649.19,505.99,253.53,1498.91,13,40,57,3
1456,1483,RENAISSANCE HIGH SCHOOL-MTA,426,0.9042904290429042,12,93,0.3978494623655914,0.6021505376344086,0.010752688172043012,0.22580645161290322,0.6881720430107527,0.053763440860215055,0.0,0.021505376344086023,0.0,0.22580645161290322,0.7849462365591398,0.0,22946.96,6159.78,1142.02,3658.59,63.55,1295.65,649.19,505.99,253.53,1498.91,13,40,57,3
1457,1484,REPERTORY COMPANY HS FOR THEATRE ART,234,0.9655172413793104,9,57,0.22807017543859648,0.7719298245614035,0.05263157894736842,0.38596491228070173,0.38596491228070173,0.14035087719298245,0.017543859649122806,0.017543859649122806,0.0,0.2807017543859649,0.7368421052631579,0.10526315789473684,23688.13,6074.47,913.51,3501.35,0.0,1871.04,937.49,1217.06,609.81,843.65,12,35,65,0
1458,1485,REPERTORY COMPANY HS FOR THEATRE ART,234,0.9655172413793104,10,63,0.20634920634920634,0.7936507936507936,0.0,0.23809523809523808,0.5238095238095238,0.2222222222222222,0.015873015873015872,0.0,0.0,0.2857142857142857,0.6984126984126984,0.0,23688.13,6074.47,913.51,3501.35,0.0,1871.04,937.49,1217.06,609.81,843.65,12,35,65,0
1459,1486,REPERTORY COMPANY HS FOR THEATRE ART,234,0.9655172413793104,11,58,0.20689655172413793,0.7931034482758621,0.034482758620689655,0.3103448275862069,0.29310344827586204,0.25862068965517243,0.10344827586206896,0.0,0.0,0.1896551724137931,0.6206896551724138,0.0,23688.13,6074.47,913.51,3501.35,0.0,1871.04,937.49,1217.06,609.81,843.65,12,35,65,0
1460,1487,REPERTORY COMPANY HS FOR THEATRE ART,234,0.9655172413793104,12,56,0.26785714285714285,0.7321428571428571,0.0,0.21428571428571427,0.4107142857142857,0.30357142857142855,0.07142857142857142,0.0,0.0,0.16071428571428573,0.5892857142857143,0.0,23688.13,6074.47,913.51,3501.35,0.0,1871.04,937.49,1217.06,609.81,843.65,12,35,65,0
1461,1488,RICHARD R GREEN HS OF TEACHING,282,0.847972972972973,9,119,0.3697478991596639,0.6302521008403361,0.18487394957983194,0.19327731092436976,0.44537815126050423,0.11764705882352941,0.05042016806722689,0.008403361344537815,0.0,0.16806722689075632,0.7647058823529411,0.07563025210084033,26065.2,7852.6,1204.73,4538.2,0.0,1184.28,593.39,1236.55,619.58,1116.11,11,8,62,31
1462,1489,RICHARD R GREEN HS OF TEACHING,282,0.847972972972973,10,75,0.3466666666666667,0.6533333333333333,0.13333333333333333,0.29333333333333333,0.52,0.02666666666666667,0.02666666666666667,0.0,0.09333333333333334,0.22666666666666666,0.8666666666666667,0.09333333333333334,26065.2,7852.6,1204.73,4538.2,0.0,1184.28,593.39,1236.55,619.58,1116.11,11,8,62,31
1463,1490,RICHARD R GREEN HS OF TEACHING,282,0.847972972972973,11,42,0.35714285714285715,0.6428571428571429,0.023809523809523808,0.2857142857142857,0.6190476190476191,0.047619047619047616,0.023809523809523808,0.0,0.0,0.14285714285714285,0.6428571428571429,0.0,26065.2,7852.6,1204.73,4538.2,0.0,1184.28,593.39,1236.55,619.58,1116.11,11,8,62,31
1464,1491,RICHARD R GREEN HS OF TEACHING,282,0.847972972972973,12,46,0.32608695652173914,0.6739130434782609,0.043478260869565216,0.34782608695652173,0.5869565217391305,0.0,0.0,0.021739130434782608,0.0,0.1956521739130435,0.8043478260869565,0.0,26065.2,7852.6,1204.73,4538.2,0.0,1184.28,593.39,1236.55,619.58,1116.11,11,8,62,31
1465,1492,RICHMOND HILL HIGH SCHOOL,1574,0.7863247863247863,9,421,0.5391923990498813,0.46080760095011875,0.27315914489311166,0.07838479809976247,0.5558194774346793,0.03800475059382423,0.019002375296912115,0.035629453681710214,0.16864608076009502,0.21140142517814728,0.8693586698337292,0.05938242280285035,24106.29,7020.74,1510.85,4274.78,18.54,1045.61,523.9,786.51,394.08,811.51,13,24,62,14
1466,1493,RICHMOND HILL HIGH SCHOOL,1574,0.7863247863247863,10,410,0.5536585365853659,0.44634146341463415,0.3024390243902439,0.1,0.47560975609756095,0.046341463414634146,0.01707317073170732,0.05853658536585366,0.18292682926829268,0.1926829268292683,0.7926829268292683,0.05365853658536585,24106.29,7020.74,1510.85,4274.78,18.54,1045.61,523.9,786.51,394.08,811.51,13,24,62,14
1467,1494,RICHMOND HILL HIGH SCHOOL,1574,0.7863247863247863,11,403,0.5583126550868487,0.44168734491315137,0.2729528535980149,0.1488833746898263,0.5086848635235732,0.02729528535980149,0.009925558312655087,0.03225806451612903,0.20595533498759305,0.14640198511166252,0.7593052109181141,0.05459057071960298,24106.29,7020.74,1510.85,4274.78,18.54,1045.61,523.9,786.51,394.08,811.51,13,24,62,14
1468,1495,RICHMOND HILL HIGH SCHOOL,1574,0.7863247863247863,12,340,0.5411764705882353,0.4588235294117647,0.3029411764705882,0.11470588235294117,0.49411764705882355,0.026470588235294117,0.014705882352941176,0.047058823529411764,0.2088235294117647,0.14411764705882352,0.7794117647058824,0.041176470588235294,24106.29,7020.74,1510.85,4274.78,18.54,1045.61,523.9,786.51,394.08,811.51,13,24,62,14
1469,1496,RIVERDALE/KINGSBRIDGE (MS/HS 141),693,0.8852772466539197,9,182,0.532967032967033,0.46703296703296704,0.06593406593406594,0.0989010989010989,0.6153846153846154,0.2032967032967033,0.01098901098901099,0.005494505494505495,0.08791208791208792,0.25824175824175827,0.5934065934065934,0.07692307692307693,19845.16,5963.06,899.29,3438.4,15.23,502.78,251.92,496.31,248.68,309.72,16,23,71,6
1470,1497,RIVERDALE/KINGSBRIDGE (MS/HS 141),693,0.8852772466539197,10,204,0.5049019607843137,0.4950980392156863,0.04411764705882353,0.08333333333333333,0.6274509803921569,0.23039215686274508,0.00980392156862745,0.004901960784313725,0.08333333333333333,0.2549019607843137,0.5392156862745098,0.0392156862745098,19845.16,5963.06,899.29,3438.4,15.23,502.78,251.92,496.31,248.68,309.72,16,23,71,6
1471,1498,RIVERDALE/KINGSBRIDGE (MS/HS 141),693,0.8852772466539197,11,154,0.487012987012987,0.512987012987013,0.09090909090909091,0.09090909090909091,0.474025974025974,0.3181818181818182,0.006493506493506494,0.01948051948051948,0.07142857142857142,0.18181818181818182,0.525974025974026,0.05194805194805195,19845.16,5963.06,899.29,3438.4,15.23,502.78,251.92,496.31,248.68,309.72,16,23,71,6
1472,1499,RIVERDALE/KINGSBRIDGE (MS/HS 141),693,0.8852772466539197,12,153,0.49673202614379086,0.5032679738562091,0.0784313725490196,0.1111111111111111,0.5555555555555556,0.24836601307189543,0.0,0.006535947712418301,0.08496732026143791,0.2222222222222222,0.5359477124183006,0.058823529411764705,19845.16,5963.06,899.29,3438.4,15.23,502.78,251.92,496.31,248.68,309.72,16,23,71,6
1473,1500,ROBERT F KENNEDY COMMUNITY HS,591,0.9542790152403282,9,166,0.5963855421686747,0.4036144578313253,0.25301204819277107,0.1686746987951807,0.39156626506024095,0.1144578313253012,0.05421686746987952,0.018072289156626505,0.12650602409638553,0.18072289156626506,0.8132530120481928,0.09036144578313253,21111.02,6142.13,906.34,3531.65,9.13,809.77,405.74,832.41,417.08,337.0,16,16,70,14
1474,1501,ROBERT F KENNEDY COMMUNITY HS,591,0.9542790152403282,10,142,0.47183098591549294,0.528169014084507,0.352112676056338,0.056338028169014086,0.4225352112676056,0.11267605633802817,0.04225352112676056,0.014084507042253521,0.09859154929577464,0.14084507042253522,0.8028169014084507,0.04929577464788732,21111.02,6142.13,906.34,3531.65,9.13,809.77,405.74,832.41,417.08,337.0,16,16,70,14
1475,1502,ROBERT F KENNEDY COMMUNITY HS,591,0.9542790152403282,11,144,0.5763888888888888,0.4236111111111111,0.2777777777777778,0.1111111111111111,0.5,0.10416666666666667,0.0,0.006944444444444444,0.09027777777777778,0.16666666666666666,0.7430555555555556,0.041666666666666664,21111.02,6142.13,906.34,3531.65,9.13,809.77,405.74,832.41,417.08,337.0,16,16,70,14
1476,1503,ROBERT F KENNEDY COMMUNITY HS,591,0.9542790152403282,12,139,0.5611510791366906,0.43884892086330934,0.34532374100719426,0.14388489208633093,0.3237410071942446,0.17266187050359713,0.007194244604316547,0.007194244604316547,0.07194244604316546,0.20863309352517986,0.7553956834532374,0.0,21111.02,6142.13,906.34,3531.65,9.13,809.77,405.74,832.41,417.08,337.0,16,16,70,14
1477,1504,ROBERT F WAGNER JR SECONDARY,456,0.9326113116726835,9,119,0.5714285714285714,0.42857142857142855,0.1092436974789916,0.04201680672268908,0.6638655462184874,0.13445378151260504,0.04201680672268908,0.008403361344537815,0.058823529411764705,0.17647058823529413,0.7815126050420168,0.04201680672268908,20953.98,5953.76,1407.14,3688.2,0.0,722.61,362.06,401.01,200.93,498.51,17,15,68,17
1478,1505,ROBERT F WAGNER JR SECONDARY,456,0.9326113116726835,10,107,0.6448598130841121,0.35514018691588783,0.16822429906542055,0.037383177570093455,0.5607476635514018,0.1588785046728972,0.06542056074766354,0.009345794392523364,0.08411214953271028,0.18691588785046728,0.7663551401869159,0.0,20953.98,5953.76,1407.14,3688.2,0.0,722.61,362.06,401.01,200.93,498.51,17,15,68,17
1479,1506,ROBERT F WAGNER JR SECONDARY,456,0.9326113116726835,11,121,0.5867768595041323,0.4132231404958678,0.2231404958677686,0.049586776859504134,0.5619834710743802,0.14049586776859505,0.024793388429752067,0.0,0.0,0.18181818181818182,0.7768595041322314,0.04132231404958678,20953.98,5953.76,1407.14,3688.2,0.0,722.61,362.06,401.01,200.93,498.51,17,15,68,17
1480,1507,ROBERT F WAGNER JR SECONDARY,456,0.9326113116726835,12,109,0.5504587155963303,0.44954128440366975,0.1743119266055046,0.09174311926605505,0.5779816513761468,0.14678899082568808,0.009174311926605505,0.0,0.0,0.1834862385321101,0.7798165137614679,0.06422018348623854,20953.98,5953.76,1407.14,3688.2,0.0,722.61,362.06,401.01,200.93,498.51,17,15,68,17
1481,1508,ROBERT H GODDARD HS-COMM/TECH,595,0.944380069524913,9,155,0.5612903225806452,0.43870967741935485,0.21935483870967742,0.05806451612903226,0.567741935483871,0.09032258064516129,0.04516129032258064,0.01935483870967742,0.07096774193548387,0.1935483870967742,0.8516129032258064,0.0,20481.81,5890.89,716.39,3310.6,4.98,774.42,388.02,703.79,352.63,620.32,16,15,80,5
1482,1509,ROBERT H GODDARD HS-COMM/TECH,595,0.944380069524913,10,160,0.5125,0.4875,0.31875,0.08125,0.4,0.125,0.04375,0.03125,0.03125,0.19375,0.75,0.0375,20481.81,5890.89,716.39,3310.6,4.98,774.42,388.02,703.79,352.63,620.32,16,15,80,5
1483,1510,ROBERT H GODDARD HS-COMM/TECH,595,0.944380069524913,11,139,0.539568345323741,0.460431654676259,0.22302158273381295,0.1510791366906475,0.4244604316546763,0.11510791366906475,0.04316546762589928,0.04316546762589928,0.05755395683453238,0.20863309352517986,0.7482014388489209,0.0,20481.81,5890.89,716.39,3310.6,4.98,774.42,388.02,703.79,352.63,620.32,16,15,80,5
1484,1511,ROBERT H GODDARD HS-COMM/TECH,595,0.944380069524913,12,141,0.48936170212765956,0.5106382978723404,0.24113475177304963,0.06382978723404255,0.4326241134751773,0.2127659574468085,0.014184397163120567,0.03546099290780142,0.0,0.1347517730496454,0.75177304964539,0.0,20481.81,5890.89,716.39,3310.6,4.98,774.42,388.02,703.79,352.63,620.32,16,15,80,5
1485,1512,ROCKAWAY COLLEGIATE HIGH SCHOOL,251,0.7598425196850394,9,64,0.53125,0.46875,0.046875,0.546875,0.3125,0.03125,0.0625,0.0,0.109375,0.453125,0.90625,0.078125,28403.04,8640.89,1808.76,5235.83,2.65,1234.73,618.66,841.8,421.79,1878.16,9,40,60,0
1486,1513,ROCKAWAY COLLEGIATE HIGH SCHOOL,251,0.7598425196850394,10,66,0.5303030303030303,0.4696969696969697,0.0,0.4393939393939394,0.5,0.030303030303030304,0.030303030303030304,0.0,0.12121212121212122,0.45454545454545453,0.8333333333333334,0.13636363636363635,28403.04,8640.89,1808.76,5235.83,2.65,1234.73,618.66,841.8,421.79,1878.16,9,40,60,0
1487,1514,ROCKAWAY COLLEGIATE HIGH SCHOOL,251,0.7598425196850394,11,56,0.4642857142857143,0.5357142857142857,0.017857142857142856,0.5,0.35714285714285715,0.08928571428571429,0.017857142857142856,0.017857142857142856,0.16071428571428573,0.25,0.7857142857142857,0.0,28403.04,8640.89,1808.76,5235.83,2.65,1234.73,618.66,841.8,421.79,1878.16,9,40,60,0
1488,1515,ROCKAWAY COLLEGIATE HIGH SCHOOL,251,0.7598425196850394,12,65,0.46153846153846156,0.5384615384615384,0.015384615384615385,0.5076923076923077,0.4153846153846154,0.06153846153846154,0.0,0.0,0.0,0.24615384615384617,0.7846153846153846,0.09230769230769231,28403.04,8640.89,1808.76,5235.83,2.65,1234.73,618.66,841.8,421.79,1878.16,9,40,60,0
1489,1516,ROCKAWAY PARK HS-ENVIRONMENT SUSTAIN,242,0.7872340425531915,9,72,0.625,0.375,0.041666666666666664,0.5,0.3611111111111111,0.08333333333333333,0.0,0.013888888888888888,0.09722222222222222,0.4861111111111111,0.9305555555555556,0.1111111111111111,30378.28,8302.17,3096.6,5711.39,39.19,2062.69,1033.52,1080.83,541.55,790.59,10,21,76,3
1490,1517,ROCKAWAY PARK HS-ENVIRONMENT SUSTAIN,242,0.7872340425531915,10,57,0.7719298245614035,0.22807017543859648,0.0,0.40350877192982454,0.43859649122807015,0.08771929824561403,0.05263157894736842,0.017543859649122806,0.17543859649122806,0.5263157894736842,0.8771929824561403,0.08771929824561403,30378.28,8302.17,3096.6,5711.39,39.19,2062.69,1033.52,1080.83,541.55,790.59,10,21,76,3
1491,1518,ROCKAWAY PARK HS-ENVIRONMENT SUSTAIN,242,0.7872340425531915,11,58,0.603448275862069,0.39655172413793105,0.017241379310344827,0.5344827586206896,0.25862068965517243,0.13793103448275862,0.034482758620689655,0.017241379310344827,0.0,0.3620689655172414,0.8448275862068966,0.0,30378.28,8302.17,3096.6,5711.39,39.19,2062.69,1033.52,1080.83,541.55,790.59,10,21,76,3
